LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Somerset,01,38A,001-003,UNAFFILIATED,7,10,1,0,65
Somerset,01,38A,002-001,DEMOCRAT,44,36,0,1,135
Somerset,01,38A,002-001,GREEN,0,0,0,0,1
Somerset,01,38A,002-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,002-001,OTHER PARTIES,0,2,0,0,3
Somerset,01,38A,002-001,REPUBLICAN,60,49,3,0,179
Somerset,01,38A,002-001,UNAFFILIATED,9,4,0,1,51
Somerset,01,38A,003-001,DEMOCRAT,139,55,11,4,359
Somerset,01,38A,003-001,GREEN,0,0,0,0,1
Somerset,01,38A,003-001,LIBERTARIAN,1,0,0,0,4
Somerset,01,38A,003-001,OTHER PARTIES,3,2,0,0,12
Somerset,01,38A,003-001,REPUBLICAN,248,82,9,1,488
Somerset,01,38A,003-001,UNAFFILIATED,41,14,2,2,130
Somerset,01,38A,004-001,DEMOCRAT,102,47,12,4,268
Somerset,01,38A,004-001,GREEN,0,0,0,0,0
Somerset,01,38A,004-001,LIBERTARIAN,4,0,0,0,8
Somerset,01,38A,004-001,OTHER PARTIES,1,0,0,0,1
Somerset,01,38A,004-001,REPUBLICAN,161,103,8,2,395
Somerset,01,38A,004-001,UNAFFILIATED,33,13,0,0,117
Somerset,01,38A,005-001,DEMOCRAT,103,33,8,5,218
Somerset,01,38A,005-001,GREEN,0,2,0,0,2
Somerset,01,38A,005-001,LIBERTARIAN,0,0,0,0,1
Somerset,01,38A,005-001,OTHER PARTIES,2,0,0,0,5
Somerset,01,38A,005-001,REPUBLICAN,161,74,8,2,322
Somerset,01,38A,005-001,UNAFFILIATED,40,11,0,1,97
Somerset,01,38A,006-001,DEMOCRAT,69,20,2,4,159
Somerset,01,38A,006-001,GREEN,0,0,0,0,0
Somerset,01,38A,006-001,LIBERTARIAN,0,0,0,0,3
Somerset,01,38A,006-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,006-001,REPUBLICAN,79,12,1,2,156
Somerset,01,38A,006-001,UNAFFILIATED,22,7,1,0,74
Somerset,01,38A,007-001,DEMOCRAT,313,40,17,7,787
Somerset,01,38A,007-001,GREEN,0,0,0,0,1
Somerset,01,38A,007-001,LIBERTARIAN,3,0,0,0,7
Somerset,01,38A,007-001,OTHER PARTIES,3,0,1,0,6
Somerset,01,38A,007-001,REPUBLICAN,305,53,30,5,598
Somerset,01,38A,007-001,UNAFFILIATED,54,8,0,2,200
Somerset,01,38A,008-001,DEMOCRAT,164,60,9,0,371
Somerset,01,38A,008-001,GREEN,0,0,1,0,2
Somerset,01,38A,008-001,LIBERTARIAN,2,0,0,0,5
Somerset,01,38A,008-001,OTHER PARTIES,0,2,0,0,4
Somerset,01,38A,008-001,REPUBLICAN,373,99,15,0,670
Somerset,01,38A,008-001,UNAFFILIATED,37,9,0,0,133
Somerset,01,38A,008-002,DEMOCRAT,59,11,5,1,132
Somerset,01,38A,008-002,GREEN,0,0,0,0,1
Somerset,01,38A,008-002,LIBERTARIAN,1,0,0,0,1
Somerset,01,38A,008-002,OTHER PARTIES,1,0,1,0,3
Somerset,01,38A,008-002,REPUBLICAN,127,33,12,1,248
Somerset,01,38A,008-002,UNAFFILIATED,12,3,0,1,46
Somerset,01,38A,009-001,DEMOCRAT,39,16,5,0,96
Somerset,01,38A,009-001,GREEN,0,0,0,0,0
Somerset,01,38A,009-001,LIBERTARIAN,0,0,0,0,1
Somerset,01,38A,009-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,009-001,REPUBLICAN,71,16,3,0,124
Somerset,01,38A,009-001,UNAFFILIATED,18,3,2,0,35
Somerset,01,38A,010-001,DEMOCRAT,35,3,6,0,65
Somerset,01,38A,010-001,GREEN,0,0,0,0,1
Somerset,01,38A,010-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,010-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,010-001,REPUBLICAN,32,4,2,0,45
Somerset,01,38A,010-001,UNAFFILIATED,7,0,0,0,14
Somerset,01,38A,010-002,DEMOCRAT,1,0,5,1,13
Somerset,01,38A,010-002,GREEN,0,0,0,0,0
Somerset,01,38A,010-002,LIBERTARIAN,1,0,0,0,1
Somerset,01,38A,010-002,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,010-002,REPUBLICAN,1,4,12,1,22
Somerset,01,38A,010-002,UNAFFILIATED,2,0,0,0,3
Somerset,01,38A,011-001,DEMOCRAT,9,10,3,0,35
Somerset,01,38A,011-001,GREEN,0,0,0,0,1
Somerset,01,38A,011-001,LIBERTARIAN,0,0,0,0,0
Somerset,01,38A,011-001,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,011-001,REPUBLICAN,35,4,0,0,64
Somerset,01,38A,011-001,UNAFFILIATED,6,2,0,0,19
Somerset,01,38A,012-001,DEMOCRAT,95,16,2,2,198
Somerset,01,38A,012-001,GREEN,0,0,0,0,0
Somerset,01,38A,012-001,LIBERTARIAN,2,0,0,0,5
Somerset,01,38A,012-001,OTHER PARTIES,1,1,0,0,4
Somerset,01,38A,012-001,REPUBLICAN,145,19,4,2,275
Somerset,01,38A,012-001,UNAFFILIATED,27,8,0,0,87
Somerset,01,38A,013-001,DEMOCRAT,19,5,0,2,36
Somerset,01,38A,013-001,GREEN,0,0,0,0,0
Somerset,01,38A,013-001,LIBERTARIAN,0,0,0,0,1
Somerset,01,38A,013-001,OTHER PARTIES,1,0,0,0,1
Somerset,01,38A,013-001,REPUBLICAN,31,23,1,0,74
Somerset,01,38A,013-001,UNAFFILIATED,6,4,0,1,23
Somerset,01,38A,013-002,DEMOCRAT,38,20,6,3,119
Somerset,01,38A,013-002,GREEN,0,0,0,0,0
Somerset,01,38A,013-002,LIBERTARIAN,0,0,0,0,1
Somerset,01,38A,013-002,OTHER PARTIES,1,0,0,0,1
Somerset,01,38A,013-002,REPUBLICAN,63,30,5,0,141
Somerset,01,38A,013-002,UNAFFILIATED,13,5,0,0,39
Somerset,01,38A,013-003,DEMOCRAT,26,8,0,0,59
Somerset,01,38A,013-003,GREEN,0,0,0,0,0
Somerset,01,38A,013-003,LIBERTARIAN,1,0,0,0,3
Somerset,01,38A,013-003,OTHER PARTIES,2,0,0,0,2
Somerset,01,38A,013-003,REPUBLICAN,39,18,3,2,89
Somerset,01,38A,013-003,UNAFFILIATED,5,1,2,0,24
Somerset,01,38A,014-001,DEMOCRAT,60,8,1,1,96
Somerset,01,38A,014-001,GREEN,0,0,0,0,0
Somerset,01,38A,014-001,LIBERTARIAN,1,0,0,0,1
Somerset,01,38A,014-001,OTHER PARTIES,1,0,1,0,3
Somerset,01,38A,014-001,REPUBLICAN,96,20,6,1,154
Somerset,01,38A,014-001,UNAFFILIATED,15,2,0,1,39
Somerset,01,38A,015-001,DEMOCRAT,117,75,6,196,470
Somerset,01,38A,015-001,GREEN,0,0,0,0,3
Somerset,01,38A,015-001,LIBERTARIAN,0,1,0,0,2
Somerset,01,38A,015-001,OTHER PARTIES,0,1,0,0,6
Somerset,01,38A,015-001,REPUBLICAN,83,41,4,0,229
Somerset,01,38A,015-001,UNAFFILIATED,23,11,0,13,132
Somerset,01,38A,015-002,DEMOCRAT,164,152,4,74,690
Somerset,01,38A,015-002,GREEN,0,1,0,0,3
Somerset,01,38A,015-002,LIBERTARIAN,0,1,0,0,1
Somerset,01,38A,015-002,OTHER PARTIES,0,1,0,0,6
Somerset,01,38A,015-002,REPUBLICAN,34,35,0,2,140
Somerset,01,38A,015-002,UNAFFILIATED,23,10,2,3,130
Somerset,01,38A,015-003,DEMOCRAT,25,16,0,0,55
Somerset,01,38A,015-003,GREEN,0,0,0,0,0
Somerset,01,38A,015-003,LIBERTARIAN,0,1,0,0,1
Somerset,01,38A,015-003,OTHER PARTIES,0,0,0,0,0
Somerset,01,38A,015-003,REPUBLICAN,4,16,0,1,35
Somerset,01,38A,015-003,UNAFFILIATED,4,6,1,0,21
Somerset,,,Unable to Determine,DEMOCRAT,0,0,0,13,
Somerset,,,Unable to Determine,GREEN,0,0,0,0,
Somerset,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Somerset,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Somerset,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Somerset,,,Unable to Determine,UNAFFILIATED,0,0,0,1,
Talbot,01,37B,001-001,DEMOCRAT,351,827,84,38,1790
Talbot,01,37B,001-001,GREEN,3,3,3,0,11
Talbot,01,37B,001-001,LIBERTARIAN,6,6,0,0,26
Talbot,01,37B,001-001,OTHER PARTIES,7,9,4,2,32
Talbot,01,37B,001-001,REPUBLICAN,449,894,77,28,1880
Talbot,01,37B,001-001,UNAFFILIATED,160,214,29,23,713
Talbot,01,37B,001-002,DEMOCRAT,491,852,85,7,2096
Talbot,01,37B,001-002,GREEN,2,2,0,0,12
Talbot,01,37B,001-002,LIBERTARIAN,6,5,2,0,25
Talbot,01,37B,001-002,OTHER PARTIES,10,7,3,0,38
Talbot,01,37B,001-002,REPUBLICAN,523,749,71,7,1886
Talbot,01,37B,001-002,UNAFFILIATED,220,256,27,3,926
Talbot,01,37B,001-003,DEMOCRAT,372,415,33,4,1288
Talbot,01,37B,001-003,GREEN,1,1,1,0,5
Talbot,01,37B,001-003,LIBERTARIAN,12,2,2,0,28
Talbot,01,37B,001-003,OTHER PARTIES,2,5,2,0,25
Talbot,01,37B,001-003,REPUBLICAN,310,314,20,1,957
Talbot,01,37B,001-003,UNAFFILIATED,143,78,5,0,535
Talbot,01,37B,001-005,DEMOCRAT,237,380,61,3,1006
Talbot,01,37B,001-005,GREEN,1,0,0,0,2
Talbot,01,37B,001-005,LIBERTARIAN,6,5,0,0,25
Talbot,01,37B,001-005,OTHER PARTIES,5,6,0,0,17
Talbot,01,37B,001-005,REPUBLICAN,430,536,35,5,1402
Talbot,01,37B,001-005,UNAFFILIATED,148,142,11,1,559
Talbot,01,37B,002-001,DEMOCRAT,282,344,40,6,911
Talbot,01,37B,002-001,GREEN,5,1,0,0,7
Talbot,01,37B,002-001,LIBERTARIAN,0,1,1,0,3
Talbot,01,37B,002-001,OTHER PARTIES,4,3,3,1,19
Talbot,01,37B,002-001,REPUBLICAN,363,290,32,4,875
Talbot,01,37B,002-001,UNAFFILIATED,147,116,15,3,419
Talbot,01,37B,002-002,DEMOCRAT,72,40,13,0,183
Talbot,01,37B,002-002,GREEN,0,0,0,0,0
Talbot,01,37B,002-002,LIBERTARIAN,1,0,0,0,2
Talbot,01,37B,002-002,OTHER PARTIES,0,0,0,0,0
Talbot,01,37B,002-002,REPUBLICAN,172,45,6,1,291
Talbot,01,37B,002-002,UNAFFILIATED,32,14,4,0,84
Talbot,01,37B,002-003,DEMOCRAT,166,127,24,4,425
Talbot,01,37B,002-003,GREEN,0,0,0,0,0
Talbot,01,37B,002-003,LIBERTARIAN,1,0,0,0,7
Talbot,01,37B,002-003,OTHER PARTIES,3,2,1,0,11
Talbot,01,37B,002-003,REPUBLICAN,260,149,18,0,520
Talbot,01,37B,002-003,UNAFFILIATED,70,38,9,0,197
Talbot,01,37B,003-001,DEMOCRAT,281,183,29,5,763
Talbot,01,37B,003-001,GREEN,1,1,0,0,4
Talbot,01,37B,003-001,LIBERTARIAN,4,1,0,0,9
Talbot,01,37B,003-001,OTHER PARTIES,5,5,2,1,20
Talbot,01,37B,003-001,REPUBLICAN,512,225,35,9,1103
Talbot,01,37B,003-001,UNAFFILIATED,117,51,7,0,396
Talbot,01,37B,003-003,DEMOCRAT,142,105,25,1,333
Talbot,01,37B,003-003,GREEN,0,1,0,0,1
Talbot,01,37B,003-003,LIBERTARIAN,3,0,0,0,7
Talbot,01,37B,003-003,OTHER PARTIES,6,4,0,1,12
Talbot,01,37B,003-003,REPUBLICAN,250,99,17,2,456
Talbot,01,37B,003-003,UNAFFILIATED,79,25,9,2,176
Talbot,01,37B,004-001,DEMOCRAT,324,243,32,4,934
Talbot,01,37B,004-001,GREEN,1,0,0,0,1
Talbot,01,37B,004-001,LIBERTARIAN,7,0,0,0,17
Talbot,01,37B,004-001,OTHER PARTIES,8,6,1,0,19
Talbot,01,37B,004-001,REPUBLICAN,673,419,26,8,1587
Talbot,01,37B,004-001,UNAFFILIATED,163,76,4,2,527
Talbot,01,37B,005-001,DEMOCRAT,160,67,10,1,308
Talbot,01,37B,005-001,GREEN,1,0,0,0,1
Talbot,01,37B,005-001,LIBERTARIAN,4,1,0,0,6
Talbot,01,37B,005-001,OTHER PARTIES,2,0,0,0,7
Talbot,01,37B,005-001,REPUBLICAN,156,38,6,1,273
Talbot,01,37B,005-001,UNAFFILIATED,54,16,4,1,135
Talbot,01,37B,005-002,DEMOCRAT,128,44,11,3,236
Talbot,01,37B,005-002,GREEN,2,0,0,0,3
Talbot,01,37B,005-002,LIBERTARIAN,3,0,0,0,4
Talbot,01,37B,005-002,OTHER PARTIES,6,2,0,1,9
Talbot,01,37B,005-002,REPUBLICAN,187,38,10,1,305
Talbot,01,37B,005-002,UNAFFILIATED,61,16,1,3,147
Talbot,,,Unable to Determine,DEMOCRAT,0,0,0,4,
Talbot,,,Unable to Determine,GREEN,0,0,0,0,
Talbot,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Talbot,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Talbot,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Talbot,,,Unable to Determine,UNAFFILIATED,0,0,0,1,
Washington,06,02A,001-000,DEMOCRAT,368,44,44,8,701
Washington,06,02A,001-000,GREEN,5,1,0,0,10
Washington,06,02A,001-000,LIBERTARIAN,8,0,0,0,16
Washington,06,02A,001-000,OTHER PARTIES,6,2,2,0,13
Washington,06,02A,001-000,REPUBLICAN,675,46,20,7,1094
Washington,06,02A,001-000,UNAFFILIATED,191,7,3,2,469
Washington,06,01C,002-000,DEMOCRAT,387,73,54,7,954
Washington,06,01C,002-000,GREEN,2,0,0,0,7
Washington,06,01C,002-000,LIBERTARIAN,7,0,0,0,29
Washington,06,01C,002-000,OTHER PARTIES,5,1,5,0,23
Washington,06,01C,002-000,REPUBLICAN,708,101,55,7,1463
Washington,06,01C,002-000,UNAFFILIATED,146,12,7,4,618
Washington,06,02B,003-001,DEMOCRAT,117,34,9,15,393
Washington,06,02B,003-001,GREEN,1,0,0,0,3
Washington,06,02B,003-001,LIBERTARIAN,4,1,0,0,9
Washington,06,02B,003-001,OTHER PARTIES,1,0,2,0,10
Washington,06,02B,003-001,REPUBLICAN,63,18,6,4,216
Washington,06,02B,003-001,UNAFFILIATED,31,5,3,2,179
Washington,06,02B,003-002,DEMOCRAT,184,37,20,8,475
Washington,06,02B,003-002,GREEN,2,0,0,0,4
Washington,06,02B,003-002,LIBERTARIAN,4,0,0,0,9
Washington,06,02B,003-002,OTHER PARTIES,4,2,0,0,11
Washington,06,02B,003-002,REPUBLICAN,150,18,5,5,336
Washington,06,02B,003-002,UNAFFILIATED,74,14,2,1,263
Washington,06,02B,003-003,DEMOCRAT,196,48,24,11,642
Washington,06,02B,003-003,GREEN,6,0,1,0,10
Washington,06,02B,003-003,LIBERTARIAN,2,1,1,0,14
Washington,06,02B,003-003,OTHER PARTIES,2,1,1,1,12
Washington,06,02B,003-003,REPUBLICAN,187,38,14,5,515
Washington,06,02B,003-003,UNAFFILIATED,84,15,2,4,388
Washington,06,02B,003-004,DEMOCRAT,178,28,22,4,648
Washington,06,02B,003-004,GREEN,1,0,0,0,8
Washington,06,02B,003-004,LIBERTARIAN,3,0,0,0,10
Washington,06,02B,003-004,OTHER PARTIES,2,1,2,0,9
Washington,06,02B,003-004,REPUBLICAN,91,11,4,0,326
Washington,06,02B,003-004,UNAFFILIATED,44,2,1,1,329
Washington,06,02A,003-005,DEMOCRAT,0,0,0,0,0
Washington,06,02A,003-005,GREEN,0,0,0,0,0
Washington,06,02A,003-005,LIBERTARIAN,0,0,0,0,1
Washington,06,02A,003-005,OTHER PARTIES,0,0,0,0,0
Washington,06,02A,003-005,REPUBLICAN,0,0,0,0,3
Washington,06,02A,003-005,UNAFFILIATED,0,0,0,0,0
Washington,06,01C,004-000,DEMOCRAT,232,43,16,1,526
Washington,06,01C,004-000,GREEN,0,0,0,0,3
Washington,06,01C,004-000,LIBERTARIAN,2,1,0,0,7
Washington,06,01C,004-000,OTHER PARTIES,2,0,1,0,9
Washington,06,01C,004-000,REPUBLICAN,765,115,23,11,1339
Washington,06,01C,004-000,UNAFFILIATED,98,12,3,2,326
Washington,06,01C,005-000,DEMOCRAT,190,13,25,5,474
Washington,06,01C,005-000,GREEN,1,0,0,0,2
Washington,06,01C,005-000,LIBERTARIAN,4,0,0,0,12
Washington,06,01C,005-000,OTHER PARTIES,2,0,1,0,8
Washington,06,01C,005-000,REPUBLICAN,742,31,27,8,1352
Washington,06,01C,005-000,UNAFFILIATED,106,1,4,4,397
Washington,06,02A,006-001,DEMOCRAT,276,63,21,3,569
Washington,06,02A,006-001,GREEN,2,0,0,0,4
Washington,06,02A,006-001,LIBERTARIAN,5,1,0,0,18
Washington,06,02A,006-001,OTHER PARTIES,5,1,1,0,16
Washington,06,02A,006-001,REPUBLICAN,589,97,22,3,1075
Washington,06,02A,006-001,UNAFFILIATED,168,15,3,3,410
Washington,06,02A,006-002,DEMOCRAT,370,74,47,6,779
Washington,06,02A,006-002,GREEN,0,1,0,0,3
Washington,06,02A,006-002,LIBERTARIAN,8,0,0,0,16
Washington,06,02A,006-002,OTHER PARTIES,4,0,1,0,7
Washington,06,02A,006-002,REPUBLICAN,619,65,12,4,1153
Washington,06,02A,006-002,UNAFFILIATED,196,25,8,5,533
Washington,06,02A,007-001,DEMOCRAT,259,54,46,4,598
Washington,06,02A,007-001,GREEN,1,1,0,0,3
Washington,06,02A,007-001,LIBERTARIAN,6,1,0,0,18
Washington,06,02A,007-001,OTHER PARTIES,1,1,3,0,9
Washington,06,02A,007-001,REPUBLICAN,693,77,22,1,1256
Washington,06,02A,007-001,UNAFFILIATED,171,13,10,1,457
Washington,06,02A,007-002,DEMOCRAT,228,30,23,3,523
Washington,06,02A,007-002,GREEN,0,0,0,0,4
Washington,06,02A,007-002,LIBERTARIAN,6,0,0,0,15
Washington,06,02A,007-002,OTHER PARTIES,3,0,2,0,10
Washington,06,02A,007-002,REPUBLICAN,546,56,14,7,999
Washington,06,02A,007-002,UNAFFILIATED,146,15,8,3,412
Washington,06,02A,008-000,DEMOCRAT,259,48,33,4,532
Washington,06,02A,008-000,GREEN,5,0,0,1,8
Washington,06,02A,008-000,LIBERTARIAN,2,1,0,1,7
Washington,06,02A,008-000,OTHER PARTIES,5,0,0,1,9
Washington,06,02A,008-000,REPUBLICAN,518,48,22,2,884
Washington,06,02A,008-000,UNAFFILIATED,138,8,5,3,344
Washington,06,02A,009-000,DEMOCRAT,227,82,31,3,529
Washington,06,02A,009-000,GREEN,1,1,0,0,4
Washington,06,02A,009-000,LIBERTARIAN,5,0,0,1,15
Washington,06,02A,009-000,OTHER PARTIES,2,1,2,0,11
Washington,06,02A,009-000,REPUBLICAN,562,126,26,4,1089
Washington,06,02A,009-000,UNAFFILIATED,139,42,7,2,376
Washington,06,02A,010-001,DEMOCRAT,327,141,44,5,938
Washington,06,02A,010-001,GREEN,3,0,1,0,10
Washington,06,02A,010-001,LIBERTARIAN,5,1,0,0,18
Washington,06,02A,010-001,OTHER PARTIES,7,3,2,0,24
Washington,06,02A,010-001,REPUBLICAN,481,212,22,4,1190
Washington,06,02A,010-001,UNAFFILIATED,159,57,8,7,594
Washington,06,02A,010-002,DEMOCRAT,415,153,58,15,1108
Washington,06,02A,010-002,GREEN,1,0,0,0,2
Washington,06,02A,010-002,LIBERTARIAN,7,2,0,0,19
Washington,06,02A,010-002,OTHER PARTIES,3,4,3,1,26
Washington,06,02A,010-002,REPUBLICAN,586,172,29,7,1229
Washington,06,02A,010-002,UNAFFILIATED,193,45,14,7,603
Washington,06,02A,010-003,DEMOCRAT,177,79,24,8,505
Washington,06,02A,010-003,GREEN,1,0,0,0,1
Washington,06,02A,010-003,LIBERTARIAN,1,0,1,0,6
Washington,06,02A,010-003,OTHER PARTIES,0,1,0,1,7
Washington,06,02A,010-003,REPUBLICAN,292,116,10,4,612
Washington,06,02A,010-003,UNAFFILIATED,94,26,10,0,287
Washington,06,02A,010-004,DEMOCRAT,132,65,22,2,325
Washington,06,02A,010-004,GREEN,0,0,0,0,0
Washington,06,02A,010-004,LIBERTARIAN,3,1,0,0,5
Washington,06,02A,010-004,OTHER PARTIES,0,1,4,0,6
Washington,06,02A,010-004,REPUBLICAN,198,52,17,3,390
Washington,06,02A,010-004,UNAFFILIATED,41,9,2,0,110
Washington,06,02B,010-005,DEMOCRAT,3,1,1,0,9
Washington,06,02B,010-005,GREEN,0,0,0,0,0
Washington,06,02B,010-005,LIBERTARIAN,0,0,0,0,0
Washington,06,02B,010-005,OTHER PARTIES,0,0,0,0,0
Washington,06,02B,010-005,REPUBLICAN,6,5,0,0,19
Washington,06,02B,010-005,UNAFFILIATED,0,1,0,0,5
Washington,06,02A,011-001,DEMOCRAT,148,21,13,3,279
Washington,06,02A,011-001,GREEN,1,1,0,0,4
Washington,06,02A,011-001,LIBERTARIAN,0,0,0,0,1
Washington,06,02A,011-001,OTHER PARTIES,1,0,1,0,4
Washington,06,02A,011-001,REPUBLICAN,225,16,6,2,375
Washington,06,02A,011-001,UNAFFILIATED,100,3,10,1,195
Washington,06,02A,011-002,DEMOCRAT,71,5,4,0,143
Washington,06,02A,011-002,GREEN,0,0,0,0,1
Washington,06,02A,011-002,LIBERTARIAN,2,0,0,0,4
Washington,06,02A,011-002,OTHER PARTIES,3,0,0,1,5
Washington,06,02A,011-002,REPUBLICAN,117,4,5,0,198
Washington,06,02A,011-002,UNAFFILIATED,30,1,2,0,85
Washington,06,02A,012-000,DEMOCRAT,211,44,32,3,478
Washington,06,02A,012-000,GREEN,4,0,0,0,6
Washington,06,02A,012-000,LIBERTARIAN,11,0,0,0,18
Washington,06,02A,012-000,OTHER PARTIES,5,0,2,0,9
Washington,06,02A,012-000,REPUBLICAN,584,68,15,7,997
Washington,06,02A,012-000,UNAFFILIATED,116,7,2,1,350
Washington,06,02A,013-001,DEMOCRAT,250,68,27,4,662
Washington,06,02A,013-001,GREEN,0,0,0,0,3
Washington,06,02A,013-001,LIBERTARIAN,6,0,0,0,15
Washington,06,02A,013-001,OTHER PARTIES,1,0,1,1,8
Washington,06,02A,013-001,REPUBLICAN,767,156,24,12,1519
Washington,06,02A,013-001,UNAFFILIATED,128,21,7,3,453
Washington,06,02A,013-002,DEMOCRAT,210,45,24,6,549
Washington,06,02A,013-002,GREEN,0,0,0,0,3
Washington,06,02A,013-002,LIBERTARIAN,4,1,0,0,11
Washington,06,02A,013-002,OTHER PARTIES,2,0,2,0,11
Washington,06,02A,013-002,REPUBLICAN,364,63,8,10,696
Washington,06,02A,013-002,UNAFFILIATED,78,17,8,2,300
Washington,06,02A,014-001,DEMOCRAT,101,14,8,1,199
Washington,06,02A,014-001,GREEN,0,0,0,0,0
Washington,06,02A,014-001,LIBERTARIAN,2,0,0,1,10
Washington,06,02A,014-001,OTHER PARTIES,0,1,0,0,2
Washington,06,02A,014-001,REPUBLICAN,244,19,12,1,438
Washington,06,02A,014-001,UNAFFILIATED,53,3,2,0,134
Washington,06,02A,014-002,DEMOCRAT,109,5,12,2,236
Washington,06,02A,014-002,GREEN,2,0,1,0,4
Washington,06,02A,014-002,LIBERTARIAN,4,0,0,0,6
Washington,06,02A,014-002,OTHER PARTIES,1,0,0,0,4
Washington,06,02A,014-002,REPUBLICAN,219,4,5,3,396
Washington,06,02A,014-002,UNAFFILIATED,55,1,0,0,173
Washington,06,01C,015-000,DEMOCRAT,133,25,8,4,281
Washington,06,01C,015-000,GREEN,0,0,0,0,1
Washington,06,01C,015-000,LIBERTARIAN,1,1,0,0,9
Washington,06,01C,015-000,OTHER PARTIES,1,0,1,2,10
Washington,06,01C,015-000,REPUBLICAN,472,49,29,2,844
Washington,06,01C,015-000,UNAFFILIATED,82,3,0,0,250
Washington,06,02A,016-000,DEMOCRAT,304,114,55,9,778
Washington,06,02A,016-000,GREEN,2,0,0,1,6
Washington,06,02A,016-000,LIBERTARIAN,4,1,0,1,18
Washington,06,02A,016-000,OTHER PARTIES,5,1,0,1,15
Washington,06,02A,016-000,REPUBLICAN,705,164,40,10,1391
Washington,06,02A,016-000,UNAFFILIATED,191,78,13,3,588
Washington,06,02B,017-001,DEMOCRAT,455,208,104,37,1784
Washington,06,02B,017-001,GREEN,3,0,0,0,11
Washington,06,02B,017-001,LIBERTARIAN,5,2,1,2,32
Washington,06,02B,017-001,OTHER PARTIES,2,8,5,1,37
Washington,06,02B,017-001,REPUBLICAN,381,204,59,15,1337
Washington,06,02B,017-001,UNAFFILIATED,159,66,17,8,927
Washington,06,02A,018-001,DEMOCRAT,215,88,25,3,537
Washington,06,02A,018-001,GREEN,1,1,0,0,6
Washington,06,02A,018-001,LIBERTARIAN,4,0,0,0,11
Washington,06,02A,018-001,OTHER PARTIES,2,2,1,0,11
Washington,06,02A,018-001,REPUBLICAN,578,139,10,1,1100
Washington,06,02A,018-001,UNAFFILIATED,118,34,4,2,369
Washington,06,02A,018-002,DEMOCRAT,282,130,31,13,751
Washington,06,02A,018-002,GREEN,1,0,0,0,4
Washington,06,02A,018-002,LIBERTARIAN,2,0,0,2,14
Washington,06,02A,018-002,OTHER PARTIES,2,2,4,0,14
Washington,06,02A,018-002,REPUBLICAN,419,206,21,6,1060
Washington,06,02A,018-002,UNAFFILIATED,138,40,6,1,444
Washington,06,02A,018-003,DEMOCRAT,337,156,66,21,1118
Washington,06,02A,018-003,GREEN,1,0,0,1,10
Washington,06,02A,018-003,LIBERTARIAN,7,3,0,1,22
Washington,06,02A,018-003,OTHER PARTIES,3,2,5,0,21
Washington,06,02A,018-003,REPUBLICAN,409,125,39,4,1052
Washington,06,02A,018-003,UNAFFILIATED,161,64,6,4,584
Washington,06,02B,018-004,DEMOCRAT,45,25,15,6,204
Washington,06,02B,018-004,GREEN,0,1,0,0,1
Washington,06,02B,018-004,LIBERTARIAN,2,0,0,0,3
Washington,06,02B,018-004,OTHER PARTIES,1,0,1,0,2
Washington,06,02B,018-004,REPUBLICAN,38,21,8,1,143
Washington,06,02B,018-004,UNAFFILIATED,13,12,4,0,85
Washington,06,02A,019-000,DEMOCRAT,257,53,25,9,505
Washington,06,02A,019-000,GREEN,2,0,0,0,4
Washington,06,02A,019-000,LIBERTARIAN,4,1,0,0,17
Washington,06,02A,019-000,OTHER PARTIES,2,1,1,0,8
Washington,06,02A,019-000,REPUBLICAN,584,50,12,8,962
Washington,06,02A,019-000,UNAFFILIATED,143,20,7,2,340
Washington,06,02A,020-000,DEMOCRAT,189,38,12,2,377
Washington,06,02A,020-000,GREEN,1,0,0,0,2
Washington,06,02A,020-000,LIBERTARIAN,3,0,0,0,9
Washington,06,02A,020-000,OTHER PARTIES,0,0,0,0,4
Washington,06,02A,020-000,REPUBLICAN,489,57,11,3,861
Washington,06,02A,020-000,UNAFFILIATED,117,11,2,1,285
Washington,06,02B,021-001,DEMOCRAT,360,145,50,12,961
Washington,06,02B,021-001,GREEN,4,1,0,0,11
Washington,06,02B,021-001,LIBERTARIAN,11,2,0,0,19
Washington,06,02B,021-001,OTHER PARTIES,2,0,1,0,15
Washington,06,02B,021-001,REPUBLICAN,401,102,26,6,869
Washington,06,02B,021-001,UNAFFILIATED,151,36,3,2,487
Washington,06,02B,021-002,DEMOCRAT,334,94,40,11,785
Washington,06,02B,021-002,GREEN,1,0,0,0,1
